Cst_Cnt,Sta_ID,ChlorA,Phaeop,T_degC,Salnty,O2ml_L,PO4uM,SiO3uM,NO3uM,Depthm,Date,Year,Month,Julian_Day,Lat_Dec,Lon_Dec,Julian_Date,Wind_Spd,Wave_Ht,Dry_T,Wave_Prd,Barometer
33293,086.7 035.0,0.8912222222222224,0.17555555555555558,9.438206896551725,33.99697931034483,2.122535714285714,2.1173076923076923,34.86807692307693,25.46923076923077,174.55172413793105,2013-04-10,2013,4,100,33.82187,-118.62118,37356.0,4.0,,15.0,,1016.7
33294,086.7 040.0,0.508842105263158,0.16942105263157894,8.760114285714286,34.03599714285714,1.9599142857142855,2.2652941176470587,47.32382352941176,27.358823529411765,256.74285714285713,2013-04-10,2013,4,100,33.65532,-118.9745,37356.0,7.0,2.0,14.9,7.0,1018.2
33295,086.7 045.0,1.0069230769230768,0.3184230769230769,10.088972972972972,33.87819459459459,3.0450277777777774,1.6957575757575758,27.37666666666667,20.224242424242423,144.0810810810811,2013-04-10,2013,4,100,33.49,-119.32317,37356.0,8.0,2.0,14.8,8.0,1020.3
33296,086.7 050.0,1.2029166666666666,0.51375,11.026,33.7798,4.043,1.4649999999999999,20.419999999999998,17.041666666666668,29.0,2013-04-15,2013,4,105,33.3245,-119.66017,37361.0,25.0,,12.2,,1011.6
33297,086.7 055.0,0.3289565217391304,0.5,9.507235294117647,33.926347058823524,2.9836363636363634,1.9845454545454544,34.71424242424242,23.92727272727273,153.55882352941177,2013-04-15,2013,4,105,33.15182,-120.01782,37361.0,25.0,8.0,12.9,6.0,1013.8
33298,086.7 060.0,0.5037499999999999,0.46180000000000004,9.36332258064516,33.939290322580646,2.9768666666666665,1.9882142857142857,35.985,24.928571428571427,167.83870967741936,2013-04-17,2013,4,107,32.986,-120.36033,37363.0,25.0,,12.1,,1020.2
33299,086.7 070.0,0.39970833333333333,0.14475000000000002,10.2044,33.761517142857144,3.7551764705882356,1.5676470588235294,27.435882352941174,18.650000000000002,154.4,2013-04-17,2013,4,107,32.66182,-121.03832,37363.0,22.0,10.0,14.4,7.0,1023.1
33300,086.7 080.0,0.3402631578947368,0.12789473684210526,9.977137931034482,33.756375862068964,3.596344827586207,1.4541379310344829,28.767241379310345,19.21034482758621,177.6551724137931,2013-04-18,2013,4,108,32.326,-121.71967,37364.0,22.0,6.0,13.4,6.0,1022.7
33301,086.7 090.0,0.17644444444444446,0.07972222222222222,10.375586206896552,33.56868275862069,4.065428571428571,1.3639285714285714,25.07107142857143,16.125,173.06896551724137,2013-04-18,2013,4,108,31.9835,-122.393,37364.0,23.0,,13.1,,1025.1
33302,086.7 100.0,0.1655909090909091,0.08259090909090909,11.682454545454545,33.620790909090914,4.32946875,1.1687096774193548,21.076129032258066,13.083870967741936,160.9090909090909,2013-04-18,2013,4,108,31.65117,-123.0705,37364.0,23.0,,13.1,,1024.3
33303,086.8 032.5,2.5205,0.6988333333333333,12.808833333333332,33.6411,4.698666666666667,0.9349999999999999,11.475,9.549999999999999,11.166666666666666,2013-04-10,2013,4,100,33.87982,-118.45183,37356.0,11.0,,17.8,,1015.6
33304,088.5 030.1,2.6548,0.575,13.041599999999999,33.633,4.9632000000000005,0.882,10.402,9.26,7.2,2013-04-10,2013,4,100,33.64917,-118.08433,37356.0,15.0,,15.1,,1013.2
33305,090.0 027.7,1.7663333333333335,0.431,13.609666666666667,33.58996666666667,4.938,0.8649999999999999,9.005,8.916666666666666,11.166666666666666,2013-04-10,2013,4,100,33.49067,-117.75517,37356.0,13.0,4.0,16.5,5.0,1013.2
33306,090.0 028.0,1.1839,0.30019999999999997,12.348,33.667218181818185,4.0359,1.214,14.354,13.85,23.363636363636363,2013-04-09,2013,4,99,33.48332,-117.76717,37355.0,9.0,3.0,16.1,6.0,1012.9
33307,090.0 030.0,2.181695652173913,0.3045652173913043,10.17829411764706,33.92740882352941,2.708878787878788,1.9118181818181819,32.17939393939394,22.930303030303033,151.52941176470588,2013-04-09,2013,4,99,33.417,-117.911,37355.0,10.0,4.0,16.7,8.0,1013.8
33308,090.0 035.0,0.3366190476190476,0.13857142857142857,10.583933333333334,33.90118333333333,2.8347241379310346,1.8379310344827586,30.271034482758623,21.66896551724138,146.2,2013-04-09,2013,4,99,33.24767,-118.25817,37355.0,10.0,6.0,15.0,8.0,1013.0
33309,090.0 037.0,0.23399999999999999,0.13965,10.0021,33.93333666666667,2.5697666666666668,1.9433333333333331,33.263333333333335,23.243333333333332,173.03333333333333,2013-04-08,2013,4,98,33.18,-118.38682,37354.0,30.0,,15.0,,1008.0
33310,090.0 045.0,0.37133333333333335,0.23250000000000004,9.46996551724138,33.94761034482759,2.5284285714285715,2.065,36.45666666666667,25.670833333333334,174.79310344827587,2013-04-11,2013,4,101,32.91982,-118.934,37357.0,11.0,3.0,16.0,7.0,1017.1
33311,090.0 053.0,0.5271052631578947,0.2826315789473684,9.78665625,33.907590625,2.7979655172413795,1.9675862068965517,34.503793103448274,23.979310344827585,166.75,2013-04-15,2013,4,105,32.64917,-119.48517,37361.0,14.0,7.0,13.0,7.0,1011.9
33312,090.0 060.0,0.33290000000000003,0.18209999999999998,9.798200000000001,33.81137,3.378,1.72,30.02466666666667,20.716666666666665,172.8,2013-04-14,2013,4,104,32.41982,-119.9655,37360.0,19.0,7.0,13.0,7.0,1012.9
33313,090.0 070.0,0.27890000000000004,0.1292,9.611766666666666,33.767289999999996,3.4364,1.6816666666666669,30.355,20.65666666666667,178.6,2013-04-14,2013,4,104,32.09,-120.65,37360.0,23.0,,13.6,,1013.1
33314,090.0 080.0,0.1581578947368421,0.07431578947368421,10.196827586206895,33.6459,3.8420689655172415,1.4368965517241379,26.43344827586207,17.23448275862069,181.24137931034483,2013-04-14,2013,4,104,31.75167,-121.324,37360.0,20.0,,13.3,,1015.5
33315,090.0 090.0,0.1696666666666667,0.0725,11.142129032258065,33.56472258064516,4.051785714285715,1.2842857142857143,23.24142857142857,14.657142857142857,166.3548387096774,2013-04-14,2013,4,104,31.41432,-121.99767,37360.0,19.0,6.0,14.5,8.0,1014.9
33316,090.0 100.0,0.179,0.10099999999999999,11.249857142857143,33.672354285714285,3.9443714285714284,1.3185714285714285,23.088285714285714,15.037142857142856,160.65714285714284,2013-04-13,2013,4,103,31.08267,-122.68082,37359.0,18.0,5.0,14.4,7.0,1016.7
33317,090.0 110.0,0.14595238095238094,0.07195238095238096,10.842225806451612,33.673093548387094,3.8941612903225806,1.3761290322580644,24.78774193548387,16.212903225806453,173.7741935483871,2013-04-13,2013,4,103,30.7475,-123.33682,37359.0,17.0,,12.9,,1016.2
33318,093.3 026.7,1.5066000000000002,0.5265000000000001,11.8506,33.69633,3.8116,1.3577777777777778,17.486666666666665,15.433333333333334,28.5,2013-04-07,2013,4,97,32.95448,-117.309,37353.0,3.0,3.0,16.8,6.0,1015.9
33319,093.3 028.0,0.667578947368421,0.21605263157894739,9.597655172413793,34.006113793103445,2.171172413793103,2.1262068965517242,36.775862068965516,25.803448275862067,181.17241379310346,2013-04-07,2013,4,97,32.90352,-117.40193,37353.0,2.0,,16.3,,1016.5
33320,093.3 030.0,0.16804999999999998,0.1371,9.957733333333332,33.98974,2.3788,2.021,34.553,24.223333333333336,178.66666666666666,2013-04-07,2013,4,97,32.8385,-117.533,37353.0,2.0,,15.1,,1016.0
33321,093.3 035.0,0.3164,0.12865,10.199333333333334,33.99017333333333,2.464033333333333,1.9893333333333334,34.147000000000006,23.77,172.46666666666667,2013-04-07,2013,4,97,32.67882,-117.87682,37353.0,28.0,,16.0,,1013.8
33322,093.3 040.0,0.33104761904761904,0.13338095238095238,10.2033125,33.876421875,2.9522903225806454,1.8358064516129033,30.809677419354838,21.822580645161292,166.84375,2013-04-07,2013,4,97,32.51232,-118.21583,37353.0,12.0,4.0,15.1,6.0,1014.6
33323,093.3 045.0,0.4955769230769231,0.1616923076923077,10.561837837837839,33.80719729729729,3.5213611111111107,1.607222222222222,27.536944444444444,18.52777777777778,148.83783783783784,2013-04-07,2013,4,97,32.34582,-118.56332,37353.0,15.0,6.0,15.0,6.0,1015.6
33324,093.3 050.0,0.3734,0.14145000000000002,10.033733333333334,33.798476666666666,3.3498333333333337,1.676,30.848333333333336,20.316666666666666,170.76666666666668,2013-04-08,2013,4,98,32.17967,-118.89232,37354.0,22.0,7.0,14.7,6.0,1013.3
33325,093.3 055.0,0.33252380952380955,0.1669047619047619,10.0156875,33.83560625,3.3974516129032257,1.7296774193548385,30.58677419354839,20.574193548387097,169.34375,2013-04-11,2013,4,101,32.00967,-119.23633,37357.0,15.0,,14.4,,1016.3
33326,093.3 060.0,0.3585217391304348,0.11556521739130435,10.691030303030304,33.70994848484849,3.8166363636363636,1.4242424242424243,25.976060606060607,16.54848484848485,163.4848484848485,2013-04-11,2013,4,101,31.8475,-119.5805,37357.0,19.0,4.0,14.0,6.0,1016.3
33327,093.3 070.0,0.2081818181818182,0.10604545454545455,10.91971875,33.72431875,3.7716875,1.4275,25.7084375,16.765625,169.78125,2013-04-11,2013,4,101,31.5125,-120.25583,37357.0,23.0,7.0,14.8,7.0,1015.7
33328,093.3 080.0,0.1895238095238095,0.0950952380952381,10.715032258064516,33.64268064516129,4.027774193548387,1.354516129032258,24.16774193548387,15.638709677419355,173.32258064516128,2013-04-12,2013,4,102,31.1675,-120.93717,37358.0,24.0,,13.8,,1014.4
33329,093.3 090.0,0.1870952380952381,0.11119047619047619,11.131193548387097,33.64973548387097,4.036225806451613,1.2590322580645161,22.40967741935484,14.503225806451612,171.48387096774192,2013-04-12,2013,4,102,30.84932,-121.5925,37358.0,29.0,,13.9,,1013.6
33330,093.3 100.0,0.13656000000000001,0.053239999999999996,11.705371428571429,33.67906857142857,4.076285714285714,1.2426470588235294,22.595,14.547058823529412,160.37142857142857,2013-04-12,2013,4,102,30.50432,-122.22333,37358.0,24.0,12.0,14.7,8.0,1015.9
33331,093.3 110.0,0.1582,0.0814,10.6971,33.69639,3.7079666666666666,1.4503333333333333,26.334666666666667,17.333333333333332,174.46666666666667,2013-04-13,2013,4,103,30.18567,-122.92532,37359.0,18.0,,14.9,,1016.0
33332,093.4 026.4,1.7603333333333335,0.7233333333333333,13.680166666666667,33.58875,4.9768333333333326,0.9583333333333334,12.219999999999999,9.416666666666666,11.0,2013-04-07,2013,4,97,32.94782,-117.29117,37353.0,4.0,,16.0,,1016.0
33333,076.7 049.0,2.923111111111111,0.7332222222222222,11.280777777777779,33.779333333333334,3.739888888888889,1.6255555555555554,21.737777777777776,18.711111111111112,23.666666666666668,2013-07-19,2013,7,200,35.08982,-120.7774,37456.0,15.0,,12.0,,1012.2
33334,076.7 051.0,2.1441500000000002,0.7080500000000001,10.398190476190475,33.87329523809524,3.0560476190476193,1.7719047619047619,25.773333333333333,21.7,90.33333333333333,2013-07-19,2013,7,200,35.01877,-120.92162,37456.0,15.0,,13.0,,1013.0
33335,076.7 055.0,0.3866,0.28185000000000004,9.542733333333333,33.919713333333334,2.637068965517241,2.1582758620689657,35.02896551724138,25.548275862068966,172.0,2013-07-19,2013,7,200,34.88892,-121.19833,37456.0,21.0,,14.2,,1013.9
33336,076.7 060.0,1.6601,0.4896,9.588866666666666,33.96597333333333,2.5084333333333335,2.173,35.13766666666666,25.383333333333333,171.1,2013-07-19,2013,7,200,34.7235,-121.5527,37456.0,26.0,8.0,15.1,6.0,1013.5
33337,076.7 070.0,0.44179166666666664,0.14766666666666667,10.578617647058824,33.93084705882353,3.099411764705882,1.8152941176470587,30.52470588235294,21.158823529411762,157.44117647058823,2013-07-18,2013,7,199,34.38898,-122.2468,37455.0,20.0,5.0,16.1,7.0,1017.9
33338,076.7 080.0,0.18472222222222223,0.0943888888888889,9.872285714285713,33.700903571428576,3.674857142857143,1.7228571428571429,30.264285714285712,20.942857142857143,180.46428571428572,2013-07-18,2013,7,199,34.05402,-122.94243,37455.0,20.0,,15.0,,1017.8
33339,076.7 090.0,0.15,0.07078947368421053,10.799827586206897,33.61749655172414,3.7360689655172417,1.5417241379310345,26.71103448275862,18.53793103448276,181.13793103448276,2013-07-18,2013,7,199,33.71978,-123.63433,37455.0,13.0,,16.2,,1020.1
33340,076.7 100.0,0.1537222222222222,0.07138888888888889,11.072642857142856,33.56226071428571,4.116821428571429,1.3892857142857142,24.068928571428575,15.799999999999999,178.64285714285714,2013-07-18,2013,7,199,33.38753,-124.32342,37455.0,11.0,3.0,18.0,7.0,1020.0
33341,080.0 051.0,0.8849,0.077,11.9251,33.6419,4.295888888888888,1.36,16.285555555555554,15.377777777777778,22.7,2013-07-16,2013,7,197,34.45062,-120.52408,37453.0,14.0,,14.0,,1011.0
33342,080.0 055.0,1.1119999999999999,0.3146,9.617225806451613,33.95234193548387,2.3476333333333335,2.1823333333333332,34.251,26.666666666666668,166.96774193548387,2013-07-16,2013,7,197,34.32,-120.79787,37453.0,17.0,3.0,14.8,6.0,1012.8
33343,080.0 060.0,2.2494782608695654,0.4701739130434783,9.854676470588236,33.883405882352946,3.1283333333333334,1.9021212121212123,32.844545454545454,22.884848484848487,156.3235294117647,2013-07-16,2013,7,197,34.14963,-121.15123,37453.0,14.0,3.0,16.8,6.0,1014.6
33344,080.0 070.0,0.25815789473684214,0.1425263157894737,9.897413793103448,33.88374827586207,3.0659655172413793,1.8474074074074076,29.453333333333333,21.81111111111111,174.44827586206895,2013-07-16,2013,7,197,33.81613,-121.8432,37453.0,14.0,3.0,16.8,6.0,1015.4
33345,080.0 080.0,0.3216842105263158,0.1267894736842105,10.533103448275861,33.775168965517246,3.2970344827586207,1.7227586206896552,28.81448275862069,20.46896551724138,177.6551724137931,2013-07-17,2013,7,198,33.48223,-122.53563,37454.0,16.0,,15.5,,1017.2
33346,080.0 090.0,0.25742105263157894,0.10805263157894736,10.29948275862069,33.75479310344828,3.7150689655172413,1.687241379310345,28.690344827586205,19.92413793103448,175.27586206896552,2013-07-17,2013,7,198,33.1503,-123.22642,37454.0,13.0,,15.8,,1017.7
33347,080.0 100.0,0.21804166666666666,0.11916666666666666,11.795542857142857,33.48954571428571,4.4118,1.196,20.392285714285716,12.602857142857141,158.25714285714287,2013-07-17,2013,7,198,32.81553,-123.90497,37454.0,9.0,3.0,18.0,7.0,1020.5
33348,081.7 043.5,3.068,0.8376000000000001,16.1958,33.5959,5.6854,0.44000000000000006,9.776,0.5199999999999999,5.4,2013-07-16,2013,7,197,34.40338,-119.803,37453.0,6.0,3.0,18.6,5.0,1008.3
33349,081.8 046.9,1.0505263157894738,0.24963157894736843,9.257441176470588,34.02225294117647,1.8732941176470588,2.368529411764706,46.379411764705885,24.620588235294118,220.5,2013-07-16,2013,7,197,34.27192,-120.0276,37453.0,20.0,,16.1,,1008.9
33350,083.3 039.4,3.1438333333333333,0.7040000000000001,16.1835,33.58461666666667,6.2578000000000005,0.324,7.202,0.16,7.0,2013-07-15,2013,7,196,34.25852,-119.32352,37452.0,20.0,3.0,17.6,6.0,1009.2
33351,083.3 040.6,0.9931666666666666,0.3655,16.448428571428572,33.600699999999996,5.6705,0.47833333333333333,6.294999999999999,2.6,10.857142857142858,2013-07-15,2013,7,196,34.22502,-119.41112,37452.0,14.0,3.0,17.3,6.0,1010.2
33352,083.3 042.0,0.8417619047619047,0.2734285714285714,13.30318181818182,33.69402272727273,4.29,1.1147619047619048,14.62,12.19047619047619,45.90909090909091,2013-07-15,2013,7,196,34.17908,-119.5092,37452.0,18.0,4.0,18.0,8.0,1011.0
33353,083.3 051.0,0.9058947368421052,0.26242105263157894,11.96321052631579,33.680578947368424,4.025055555555556,1.474375,18.134375,17.0375,32.578947368421055,2013-07-19,2013,7,200,33.87667,-120.13922,37456.0,25.0,5.0,16.0,5.0,1011.6
33354,083.3 055.0,0.4815,0.20305555555555554,9.743321428571429,34.02031785714286,2.2208214285714285,2.134642857142857,38.003214285714286,25.710714285714285,180.5,2013-07-15,2013,7,196,33.74743,-120.42502,37452.0,31.0,,15.0,,1010.6
33355,083.3 060.0,0.42142857142857143,0.14871428571428572,10.015774193548387,33.88944838709678,3.138741935483871,1.803793103448276,32.872068965517244,22.196551724137933,172.06451612903226,2013-07-15,2013,7,196,33.57672,-120.76347,37452.0,29.0,,15.0,,1011.7
33356,083.3 070.0,0.22836842105263155,0.12205263157894737,9.8247,33.88045,2.9027241379310347,1.9203448275862067,35.04965517241379,25.024137931034485,175.36666666666667,2013-07-15,2013,7,196,33.24598,-121.44568,37452.0,25.0,6.0,16.3,5.0,1013.1
33357,083.3 080.0,0.32217391304347825,0.12586956521739132,11.01364705882353,33.627605882352945,3.971090909090909,1.4475757575757575,25.198181818181816,16.996969696969696,151.52941176470588,2013-07-14,2013,7,195,32.91158,-122.12958,37451.0,19.0,4.0,15.9,6.0,1015.8
33358,083.3 090.0,0.27094444444444443,0.11755555555555557,10.361241379310345,33.66283793103448,3.6006785714285714,1.6917857142857144,29.566785714285714,19.817857142857143,174.51724137931035,2013-07-14,2013,7,195,32.57838,-122.81043,37451.0,18.0,,15.9,,1014.7
33359,083.3 100.0,0.16515,0.08355,11.548258064516128,33.56464193548387,4.1812000000000005,1.2706666666666666,22.663333333333334,15.566666666666666,171.4516129032258,2013-07-14,2013,7,195,32.24533,-123.49337,37451.0,17.0,,16.6,,1016.1
33360,083.3 110.0,0.14719047619047618,0.0749047619047619,12.150774193548386,33.52873870967742,4.2855,1.1606666666666667,20.593,12.953333333333335,168.3548387096774,2013-07-13,2013,7,194,31.91212,-124.1739,37450.0,18.0,4.0,18.4,6.0,1015.6
33361,085.4 035.8,1.5599999999999998,0.6178333333333333,15.492857142857144,33.565514285714286,5.730666666666667,0.5083333333333333,7.881666666666667,2.983333333333333,8.571428571428571,2013-07-20,2013,7,201,34.01257,-118.83237,37457.0,3.0,1.0,18.9,7.0,1010.1
33362,086.7 033.0,1.232625,0.343125,15.320222222222222,33.557677777777776,5.281874999999999,0.79125,9.195,6.775,18.555555555555557,2013-07-20,2013,7,201,33.8879,-118.4883,37457.0,7.0,1.0,19.0,6.0,1008.6
33363,086.7 035.0,0.643695652173913,0.222,10.889676470588237,33.87014411764706,2.9613030303030303,1.9724242424242426,28.48212121212121,22.0,153.26470588235293,2013-07-20,2013,7,201,33.82523,-118.62683,37457.0,5.0,2.0,19.0,7.0,1010.6
33364,086.7 040.0,0.20784210526315788,0.10063157894736842,9.556514285714286,33.99503428571428,2.2783142857142855,2.3305714285714285,42.353428571428566,25.445714285714285,261.25714285714287,2013-07-20,2013,7,201,33.65873,-118.976,37457.0,4.0,,17.1,,1009.7
33365,086.7 045.0,0.3480526315789474,0.1561578947368421,9.80651724137931,33.96436896551724,2.2896785714285715,2.1028571428571428,35.46142857142857,25.150000000000002,174.6551724137931,2013-07-20,2013,7,201,33.48568,-119.3221,37457.0,12.0,,16.0,,1010.7
33366,086.7 050.0,1.8335000000000001,0.5063333333333333,12.647833333333333,33.67288333333334,4.650727272727273,1.1409090909090909,11.60909090909091,12.1,27.333333333333332,2013-07-20,2013,7,201,33.32323,-119.66448,37457.0,22.0,,15.0,,1010.5
33367,086.7 055.0,0.7598,0.17655,9.616833333333334,33.98146666666666,2.4824333333333333,2.073,36.39233333333333,25.16,172.76666666666668,2013-07-12,2013,7,193,33.15663,-120.00758,37449.0,11.0,,16.0,,1012.5
33368,086.7 060.0,0.2489047619047619,0.14842857142857144,9.90574193548387,33.87842258064516,2.9182,1.9206666666666665,33.93933333333334,23.14,171.38709677419354,2013-07-12,2013,7,193,32.98798,-120.35453,37449.0,10.0,,15.0,,1012.2
33369,086.7 070.0,0.6204347826086957,0.28369565217391307,10.714878787878789,33.76692121212121,3.8019090909090907,1.5730303030303032,27.035757575757575,18.654545454545456,155.78787878787878,2013-07-12,2013,7,193,32.6565,-121.03312,37449.0,10.0,4.0,16.0,8.0,1014.3
33370,086.7 080.0,0.19219047619047616,0.08838095238095238,11.549225806451613,33.684612903225805,3.895166666666667,1.4286666666666668,22.957333333333334,16.396666666666665,173.03225806451613,2013-07-12,2013,7,193,32.32318,-121.7176,37449.0,14.0,4.0,16.8,6.0,1014.0
33371,086.7 090.0,0.19165000000000001,0.1031,11.091933333333333,33.712579999999996,3.644034482758621,1.5524137931034483,26.073793103448274,18.42413793103448,175.53333333333333,2013-07-13,2013,7,194,31.9884,-122.39742,37450.0,16.0,,15.4,,1014.0
33372,086.7 100.0,0.1658,0.10529999999999999,11.81409677419355,33.55831290322581,4.1463,1.2456666666666665,22.757,14.203333333333335,170.58064516129033,2013-07-13,2013,7,194,31.6536,-123.0751,37450.0,13.0,,16.3,,1014.7
33373,086.7 110.0,0.18500000000000003,0.10072727272727273,12.038625,33.54214375,4.32,1.1619354838709677,21.06967741935484,13.635483870967741,162.84375,2013-07-13,2013,7,194,31.32347,-123.74387,37450.0,15.0,3.0,17.5,7.0,1016.8
33374,086.8 032.5,2.0098333333333334,0.6533333333333333,16.590999999999998,33.564433333333334,5.9045,0.42333333333333334,6.68,2.1333333333333333,7.833333333333333,2013-07-21,2013,7,202,33.88877,-118.44402,37458.0,4.0,1.0,19.3,7.0,1008.2
33375,088.5 030.1,1.8722,0.7266,16.1752,33.56566,6.1857999999999995,0.366,6.006,0.4,6.2,2013-07-21,2013,7,202,33.6731,-118.09203,37458.0,4.0,,19.0,,1008.8
33376,090.0 027.7,1.5859999999999999,0.4726,17.5922,33.591899999999995,6.2228,0.298,4.1579999999999995,0.0,6.4,2013-07-21,2013,7,202,33.49373,-117.74793,37458.0,2.0,,19.4,,1009.5
33377,090.0 028.0,0.516,0.21311111111111114,14.65322222222222,33.59374444444445,5.049666666666667,0.8088888888888889,9.156666666666666,7.855555555555556,24.11111111111111,2013-07-21,2013,7,202,33.48308,-117.76708,37458.0,5.0,,19.8,,1009.6
33378,090.0 030.0,0.18338095238095237,0.10823809523809524,11.1146875,33.90340625,2.7752903225806453,1.9329032258064516,28.60483870967742,22.23548387096774,168.875,2013-07-21,2013,7,202,33.41783,-117.90288,37458.0,6.0,,19.6,,1009.1
33379,090.0 035.0,0.20222222222222222,0.11427777777777777,11.963458333333334,33.91276666666666,2.961173913043478,1.8908695652173915,25.176086956521736,20.943478260869565,117.70833333333333,2013-07-21,2013,7,202,33.2517,-118.2502,37458.0,11.0,2.0,18.9,9.0,1008.1
33380,090.0 037.0,0.4164,0.15448,11.324085714285715,33.93615428571429,2.8852857142857142,1.9674285714285713,27.811714285714285,21.928571428571427,151.6,2013-07-21,2013,7,202,33.1857,-118.38857,37458.0,3.0,2.0,19.3,8.0,1011.1
33381,090.0 045.0,0.18994736842105264,0.07857894736842104,10.171655172413793,33.856655172413795,3.0100689655172412,1.9966666666666666,28.527037037037037,23.5,177.0344827586207,2013-07-21,2013,7,202,32.91698,-118.93412,37458.0,5.0,3.0,17.2,5.0,1011.5
33382,090.0 053.0,0.506952380952381,0.2098095238095238,10.14478125,33.937975,2.8074375,1.98625,32.8746875,23.828125,169.5,2013-07-11,2013,7,192,32.64837,-119.48527,37448.0,5.0,3.0,18.1,5.0,1012.4
33383,090.0 060.0,0.40604347826086956,0.15143478260869567,10.162030303030303,33.935448484848486,2.7523030303030303,1.9115151515151514,33.14878787878788,23.190909090909088,156.27272727272728,2013-07-11,2013,7,192,32.41797,-119.9588,37448.0,12.0,3.0,17.2,7.0,1014.0
33384,090.0 070.0,0.2622777777777778,0.13261111111111112,10.230964285714284,33.74189642857143,3.483964285714286,1.645,28.741071428571427,19.65357142857143,180.53571428571428,2013-07-11,2013,7,192,32.08383,-120.63952,37448.0,14.0,,15.8,,1013.1
33385,090.0 080.0,0.2703888888888889,0.1111111111111111,10.365535714285715,33.76862857142857,3.428892857142857,1.725357142857143,28.29678571428571,19.907142857142855,180.5,2013-07-11,2013,7,192,31.75047,-121.31773,37448.0,16.0,,16.6,,1014.1
33386,090.0 090.0,0.2570476190476191,0.11271428571428571,7.78392,34.049222,2.96062,1.7014285714285713,37.14942857142857,20.83142857142857,854.78,2013-07-10,2013,7,191,31.41283,-121.99633,37447.0,14.0,2.0,17.0,6.0,1016.0
33387,090.0 100.0,0.17513043478260867,0.09647826086956521,11.698909090909092,33.559260606060604,4.2209393939393935,1.220909090909091,21.566060606060606,13.812121212121212,159.54545454545453,2013-07-10,2013,7,191,31.08453,-122.66247,37447.0,15.0,3.0,16.4,8.0,1016.8
33388,090.0 110.0,0.1563,0.07980000000000001,12.0818,33.62733,4.219033333333333,1.0989655172413793,20.271034482758623,12.358620689655174,174.5,2013-07-10,2013,7,191,30.74968,-123.3322,37447.0,16.0,,17.9,,1017.0
33389,090.0 120.0,0.14305,0.0699,12.454633333333334,33.679363333333335,4.187566666666666,1.1409999999999998,20.657333333333334,12.729999999999999,173.7,2013-07-10,2013,7,191,30.41797,-124.00082,37447.0,12.0,3.0,19.0,8.0,1017.1
33390,091.7 026.4,1.2268000000000001,0.3616,17.8645,33.624583333333334,5.9524,0.352,3.012,0.8800000000000001,7.0,2013-07-06,2013,7,187,33.24692,-117.46352,37443.0,8.0,2.0,21.1,6.0,1007.5
33391,093.3 026.7,0.5655384615384615,0.34184615384615386,14.101307692307692,33.600130769230766,4.830615384615385,0.943076923076923,9.243846153846153,8.515384615384615,26.0,2013-07-06,2013,7,187,32.95712,-117.3047,37443.0,5.0,4.0,19.3,8.0,1009.1
33392,093.3 028.0,0.15044444444444446,0.12172222222222222,10.818428571428571,33.961328571428574,2.5042142857142857,1.9324999999999999,30.613214285714285,22.375,180.42857142857142,2013-07-07,2013,7,188,32.91293,-117.39427,37444.0,1.0,1.0,20.1,7.0,1007.3
33393,093.3 030.0,0.13344444444444445,0.11411111111111111,10.85207142857143,33.96063214285714,2.5427500000000003,1.9324999999999999,30.32,22.25357142857143,180.42857142857142,2013-07-07,2013,7,188,32.84588,-117.53122,37444.0,4.0,,19.8,,1008.5
33394,093.3 035.0,0.2393888888888889,0.1206111111111111,10.625321428571429,33.93775357142857,2.730392857142857,1.8810714285714287,30.913928571428574,22.107142857142858,180.35714285714286,2013-07-07,2013,7,188,32.68028,-117.87272,37444.0,4.0,,18.5,,1008.2
33395,093.3 040.0,0.1723478260869565,0.10343478260869565,11.17669696969697,33.82991212121212,3.33165625,1.6512499999999999,26.564687499999998,18.88125,159.8181818181818,2013-07-07,2013,7,188,32.5137,-118.213,37444.0,5.0,4.0,17.6,7.0,1008.5
33396,093.3 045.0,0.2605217391304348,0.12382608695652174,11.521088235294117,33.77217941176471,3.614818181818182,1.5421212121212122,26.208484848484847,17.84242424242424,153.47058823529412,2013-07-07,2013,7,188,32.34763,-118.55462,37444.0,12.0,2.0,17.1,5.0,1010.1
33397,093.3 050.0,0.20905263157894738,0.11394736842105263,10.282689655172414,33.87251724137931,3.0243103448275863,1.8193103448275862,31.585172413793103,23.07241379310345,175.93103448275863,2013-07-07,2013,7,188,32.1767,-118.89443,37444.0,10.0,4.0,17.0,6.0,1009.9
33398,093.3 055.0,0.2299,0.10785,10.672258064516129,33.85782258064516,3.0727333333333333,1.799642857142857,32.294285714285714,22.360714285714288,164.96774193548387,2013-07-08,2013,7,189,32.01303,-119.23627,37445.0,16.0,4.0,16.9,5.0,1009.3
33399,093.3 060.0,0.23857894736842108,0.09452631578947368,10.318,33.917855172413795,2.888310344827586,1.8699999999999999,33.330689655172414,23.620689655172413,174.48275862068965,2013-07-08,2013,7,189,31.84517,-119.57447,37445.0,18.0,,16.3,,1011.2
33400,093.3 070.0,0.23994444444444443,0.10944444444444444,9.732857142857142,33.79585,3.185821428571429,1.782142857142857,32.85178571428572,22.071428571428573,180.35714285714286,2013-07-08,2013,7,189,31.51322,-120.24667,37445.0,15.0,,15.8,,1012.4
